,text,label
632,"ประเทศไทยควรต้องทำอะไรซักอย่าง ""บ้าง"" แล้วจริงๆ และคนไทยควรจะได้รับรู้และตระหนักถึงภัยคุกคามอันนี้ด้วย Climate Change เทียบได้กับหายนะ ดาวหางชนโลกเลยจริงๆ นะ ...   ",neu
1249,น้องที่แสดงเป็นลูน่าใน  โคตรน่ารัก😍,pos
3163,‘เพราะทุกสิ่งที่ไม่อาจควบคุมได้ก็เป็นแค่ความเสี่ยงเท่านั้น’   ,neu
1417,100/10 เกินไปมั้ยไม่รู้แต่ชอบมาก เป็นซีรีย์เรื่องโปรดอีกเรื่องนึงของปีนี้เลย เกี่ยวกับโลกที่กำลังเจอภัยแล้งอย่างรุนแรง จนต้องไปสถานีบนดวงจันทร์หวังว่าจะช่วยโลกให้กลับมามีน้ำอีกได้ แต่ก็มีอะไรที่ไม่ชอบมาพากลหลายอย่างเกี่ยวกับสิ่งที่มนุษย์เชื่อว่าจะช่วยโลกได้  ,pos
985,ชั้นสงสารยอนซูมาก ที่ต้องทิ้งอุงไม่ใช่เพราะหมดรัก แต่เป็นเพราะปัญหาในชีวิตของตัวเอง และเพื่ออนาคตอุงด้วย มันเศร้าตรงที่ความรักมันไม่ได้ขึ้นอยู่กับแค่คนสองคนรักกัน มันขึ้นอยู่กับปัจจัยอื่นด้วย เธอเก่งมากเลยนะยอนซูที่ผ่านได้ลำพัง 😭😭  ,neu
2117,นักแปลก็คือแปลได้เข้าถึงอารมณ์มากจริง ๆ Ariana Grande ก็คือสวยมาก เพลง Just Look Up ก็เพราะ ,pos
1560,สนุกมากกกก ดูรวดเดียว8ตอนจบ เป็นไปได้ยังไงไม่รู้ รู้แค่ว่าดูจนจบไปแล้วแต่หลอนจนไม่กล้าดื่มน้ำไปสักพักค่ะ 😂,pos
1066,นายมันก็แพ้กุกยอนซูมาตลอดนั่นแหละชเวอุง ไม่ว่าจะเรื่องเกมหรือในชีวิตจริง ชเวอุงน่ะแพ้ราบคาบเลย   ,neu
2690,จะอ๊วก,neg
2623, กาเบรียลก็เหี้ยอยู่นะ,neu
1004,ไม่ชอบย่านางเอกเลย ทำไมต้องเอามาเปรียบเทียบกัน บอกคนนั้นคนนี้ดีกว่าต่อหน้าอีกคนงี้ แก่กว่าก็ใช่ว่าจะปากดีพูดอะไรออกมาก็ได้นะ ปากเหมือนป้าข้างบ้าน  ,neg
2605,คนฝรั่งเศส.... แบบในซีรีย์ Emily in Paris มั้ย?มาดูคอมเม้นท์ และเรียนภาษาไปพร้อมๆกันค่ะ  ,neu
997,อันนี้คิดว่าที่เปลี่ยนเพลง​ ถ้าสมมติวาดรูปให้njอ่ะพอ.ต้องเปลี่ยนเพลงอยู่ละเพราะเพลงนี้เป็นเพลงที่สำหรับวาดรูปเกี่ยวกับความทรงจำของอุงกับยอนซูไง​ หวงแม้กระทั่งเพลง​  คิดแบบชาวชิปอุงกับยอนซู😂 ,neu
1324,พี่กงยูหล่อมากกกก เท่มากกกก รักเค้าาาาาา   😍,pos
2298,สนุกกว่าที่คิดอีก ดูแล้วอึดอัด แบบว่าทำไมไม่มีใครเชื่อกันเลยวะ หงุดหงิดจริง  ,pos
1386,เอาล่ะ เริ่มเลย  ,pos
1852,สนุกดี เนินๆๆยึดตอนแรก แต่พลังความหลีอเท่ของพี่กงยูดึงดูดให้ฉันดำเนินต่อไป มากลางเรื่องเริ่มคลายปม สนุกมากขึ้น แต่ก็มีเอ๊ะ แบบยังไงนะ อ้าว นิดหน่อย มาพีคตอนจบ งงยาว ปล่อยเบลองงไปหมด แบบจริงดิ ยังไง แล้วสรุปยังไง จบที่ไม่จบ โดยรวม 8/10 แต่พี่กงยู 10000/10 ไปเลอ แงแง  ,pos
343,แจกความสดใสวันอาทิตย์ ใครน่ารัก ฉันนะสิ ฉันนะสิ พรุ่งนี้วันจันทร์ ได้ดูเดอะแก๊งปราบผีเย้!🕺💃🤸‍♀️🤸 3  3กด33ทุกวันจันทร์-อังคาร 20.30น. ,neu
